rank,name,followers,er,country,topic_of_influence,potential_reach,_platform,_country,_is_global,_year,category_unified,category_status,id,topic_of_influence_en
24,Nouaman Belaiachi @nouamanbelaiachi,4.3M,0.36%,Morocco,Entertainment and Music Music Modeling Actors,1.3M,instagram,morocco,False,2024,Beauty&Fashion,MAPPED,,Entertainment and Music Music Modeling Actors
25,Medhi Benatia @m.benatia5,4.3M,2.29%,Morocco,Fitness Lifestyle,1.3M,instagram,morocco,False,2024,Sports,MAPPED,,Fitness Lifestyle
26,Ihssane Benalluch احسان بنعلوش 🇲🇦 @ihssanebenalluch,4.3M,5.2%,Morocco,Life and Society Education Lifestyle Celebrities,1.3M,instagram,morocco,False,2024,Knowledge&Info,MAPPED,,Life and Society Education Lifestyle Celebrities
27,ZOUBER @ezzoubairhilal,4.2M,8.23%,Morocco,Entertainment and Music Animation and Cosplay Celebrity Coaching,1.3M,instagram,morocco,False,2024,Tech&Gaming,MAPPED,,Entertainment and Music Animation and Cosplay Celebrity Coaching
28,Hicham Masrar @hichammasrar1,4M,0.15%,Morocco,Fitness and Health Modeling Actors,1.2M,instagram,morocco,False,2024,Sports,MAPPED,,Fitness and Health Modeling Actors
29,M2THAK @m2thakshow,3.9M,1.22%,Morocco,Music,1.2M,instagram,morocco,False,2024,Music,MAPPED,,Music
30,Nouhaila Barbie l نهيلة باربي @nouhaila_barbie,3.9M,0.47%,Morocco,Fashion and Accessories Beauty and Self Care,1.2M,instagram,morocco,False,2024,Beauty&Fashion,MAPPED,,Fashion and Accessories Beauty and Self Care
31,Iman Elbani Yildirim @iman_elbani,3.6M,1.04%,Morocco,Fashion and Accessories Celebrity Modeling,1.1M,instagram,morocco,False,2024,Beauty&Fashion,MAPPED,,Fashion and Accessories Celebrity Modeling
32,Jihane Kidari - جيهان كيداري @jihane_kidari,3.5M,2.47%,Morocco,Celebrity Modeling,1.1M,instagram,morocco,False,2024,Beauty&Fashion,MAPPED,,Celebrity Modeling
33,Samira Said @samirasaid,3.3M,0.3%,Morocco,Entertainment and Music Modeling Singer,1M,instagram,morocco,False,2024,Beauty&Fashion,MAPPED,,Entertainment and Music Modeling Singer
34,Sofiane Boufal @sofianeboufal_19,3.3M,15.96%,Morocco,,989.4K,instagram,morocco,False,2024,NA,NA,,
35,Nora Skali Bellahcen @noraskaliofficial,3.3M,0.37%,Morocco,Acting and Drama,978K,instagram,morocco,False,2024,Entertainment,MAPPED,,Acting and Drama
36,Ihab Amir @ihabamirofficiell,3.2M,0.25%,Morocco,Art Singer Music Songwriting,973.4K,instagram,morocco,False,2024,Music,MAPPED,,Art Singer Music Songwriting
37,Momo Bousfiha @momoofficiel,3.2M,0.37%,Morocco,Entertainment and Music Funny Celebrity Moms,967K,instagram,morocco,False,2024,Music,MAPPED,,Entertainment and Music Funny Celebrity Moms
38,Houda Saad @houdasaadofficiel,3.2M,0.09%,Morocco,Entertainment and Music Singer Music Songwriting,949.4K,instagram,morocco,False,2024,Music,MAPPED,,Entertainment and Music Singer Music Songwriting
39,Zakaria Aboukhlal @zakariaaboukhlal,3.1M,4.88%,Morocco,Sports,942.8K,instagram,morocco,False,2024,Sports,MAPPED,,Sports
40,Jaouad Qennana l جواد قنانة @jawadbingo,3.1M,0.42%,Morocco,Beauty and Self Care,940.6K,instagram,morocco,False,2024,Beauty&Fashion,MAPPED,,Beauty and Self Care
41,Fatima Zahra Qanboua @fatimazahraqanboua_,3.1M,0.58%,Morocco,Celebrity,933.2K,instagram,morocco,False,2024,Entertainment,MAPPED,,Celebrity
42,LB€NJ @lbenjofficial,3.1M,2.74%,Morocco,Entertainment and Music Music Modeling,915.9K,instagram,morocco,False,2024,Beauty&Fashion,MAPPED,,Entertainment and Music Music Modeling
43,L7OR 🕊 الحر @l7or75,3M,1.02%,Morocco,Entertainment and Music Modeling Singer Music,908.7K,instagram,morocco,False,2024,Beauty&Fashion,MAPPED,,Entertainment and Music Modeling Singer Music
44,Taliss 🇲🇦 طاليس @taliss1,3M,0.52%,Morocco,Entertainment and Music Animation and Cosplay Arts and Crafts Humor,889.1K,instagram,morocco,False,2024,Tech&Gaming,MAPPED,,Entertainment and Music Animation and Cosplay Arts and Crafts Humor
45,Raja Club Athletic @rcaofficiel,2.9M,2.09%,Morocco,Sports Personal Finance Soccer Training,868K,instagram,morocco,False,2024,Sports,MAPPED,,Sports Personal Finance Soccer Training
46,Larhrib Younes @larhrib_younes,2.8M,0.31%,Morocco,,834.7K,instagram,morocco,False,2024,NA,NA,,
47,Chorouk #MissArabWorld👑❤👄 @choroukchelouatiofficiel,2.7M,0.98%,Morocco,Entertainment and Music Beauty and Self Care Modeling,811.4K,instagram,morocco,False,2024,Beauty&Fashion,MAPPED,,Entertainment and Music Beauty and Self Care Modeling
48,ZinaDaoudia @zinadaoudia,2.6M,0.76%,Morocco,Singer Music,777.5K,instagram,morocco,False,2024,Music,MAPPED,,Singer Music
49,Asmae Amrani @asmaeamraniofficiel,2.6M,1.5%,Morocco,Beauty and Self Care Life and Society Lifestyle,776.6K,instagram,morocco,False,2024,Beauty&Fashion,MAPPED,,Beauty and Self Care Life and Society Lifestyle
50,B O U C H R A D D E A U ⚡️🇲🇦 @bouchra_ddeau,2.5M,0.07%,Morocco,Entertainment and Music,752.1K,instagram,morocco,False,2024,Music,MAPPED,,Entertainment and Music
51,JAMILA EL BADAOUI🇲🇦 @jamila_elbadaoui,2.4M,0.85%,Morocco,Beauty and Self Care Singer,732.4K,instagram,morocco,False,2024,Beauty&Fashion,MAPPED,,Beauty and Self Care Singer
52,Rabie Skalli | ربيع الصقلي @rabii.skalli,2.4M,2.71%,Morocco,Entertainment and Music Acting and Drama Celebrity,723.1K,instagram,morocco,False,2024,Music,MAPPED,,Entertainment and Music Acting and Drama Celebrity
53,Btissam Batma | ابتسام بطمة @btissambatmaofficial,2.3M,0.61%,Morocco,Fashion and Accessories,701.7K,instagram,morocco,False,2024,Beauty&Fashion,MAPPED,,Fashion and Accessories
54,📍زهراء الساهر🇲🇦🀄️ @zahrae_al_saher,2.2M,1.74%,Morocco,Entertainment and Music Fashion and Accessories Music,665.2K,instagram,morocco,False,2024,Beauty&Fashion,MAPPED,,Entertainment and Music Fashion and Accessories Music
55,YouYou🦁 @ennesyri15,2.2M,10.28%,Morocco,Soccer,648.1K,instagram,morocco,False,2024,Sports,MAPPED,,Soccer
56,مروى الريوي | Marwa Rioui @marwarioui,2.1M,1.93%,Morocco,Fitness and Health Food Travel,644.9K,instagram,morocco,False,2024,Sports,MAPPED,,Fitness and Health Food Travel
57,Zakaria Ghafouli @zakariaghafouli,2.1M,0.03%,Morocco,Entertainment and Music Music,637K,instagram,morocco,False,2024,Music,MAPPED,,Entertainment and Music Music
58,Fatine Badi @cooking_by_fatine,2.1M,3.15%,Morocco,Food Food and Drink,628.4K,instagram,morocco,False,2024,Lifestyle,MAPPED,,Food Food and Drink
59,Idar Hatim @hatimidarofficial,2.1M,0.08%,Morocco,Celebrity Actors Music Singer,626.3K,instagram,morocco,False,2024,Music,MAPPED,,Celebrity Actors Music Singer
60,Hind Elmekaoui - هند المكاوي @hindelmekaoui,2.1M,4.69%,Morocco,Beauty and Self Care Romance and Wedding Events,626.1K,instagram,morocco,False,2024,Beauty&Fashion,MAPPED,,Beauty and Self Care Romance and Wedding Events
61,Narjiss El Hallak نرجس الحلاق @narjiss.el_hallak,2.1M,4.22%,Morocco,family Marketing and Advertising,623.9K,instagram,morocco,False,2024,Knowledge&Info,MAPPED,,family Marketing and Advertising
62,Miryam Labiad 🇲🇦 @mimialeblanc,2.1M,1.37%,Morocco,Fashion and Accessories Arts and Crafts Parenting Lifestyle,618.5K,instagram,morocco,False,2024,Beauty&Fashion,MAPPED,,Fashion and Accessories Arts and Crafts Parenting Lifestyle
63,Badr Soultan @badrsoultan,2M,0.64%,Morocco,Entertainment and Music Celebrity Soccer Lifestyle,612.6K,instagram,morocco,False,2024,Sports,MAPPED,,Entertainment and Music Celebrity Soccer Lifestyle
64,Ghita Asfour @ghita_asfour,2M,1.64%,Morocco,Beauty and Self Care,611K,instagram,morocco,False,2024,Beauty&Fashion,MAPPED,,Beauty and Self Care
65,Amal Amal @essaqramal,2M,0.25%,Morocco,Acting and Drama Celebrity Singer Music,610K,instagram,morocco,False,2024,Music,MAPPED,,Acting and Drama Celebrity Singer Music
66,Abubakr Abu Azaitar @abuazaitar,2M,0.82%,Morocco,Sports,607.4K,instagram,morocco,False,2024,Sports,MAPPED,,Sports
67,Sofia Charaf | صوفيا شرف @sofiacharafofficiel,2M,2.4%,Morocco,Acting and Drama Lifestyle,602.9K,instagram,morocco,False,2024,Entertainment,MAPPED,,Acting and Drama Lifestyle
68,الـــمـــغــرب بـــلادي 🇲🇦 @morocco_beladi,1.9M,0.23%,Morocco,,580.1K,instagram,morocco,False,2024,NA,NA,,
69,SONBOLA @fatima_zahra_el_ibrahimi,1.9M,0.47%,Morocco,Acting and Drama Entertainment and Music Celebrity Modeling,578.2K,instagram,morocco,False,2024,Beauty&Fashion,MAPPED,,Acting and Drama Entertainment and Music Celebrity Modeling
70,rajoua es_sahely @rajoua.officiel,1.9M,0.79%,Morocco,Entertainment and Music family Arts and Crafts Fashion and Accessories,564.9K,instagram,morocco,False,2024,Beauty&Fashion,MAPPED,,Entertainment and Music family Arts and Crafts Fashion and Accessories
71,Bilal El Khannouss @bilalekns_34,1.9M,14.78%,Morocco,Sports,559.4K,instagram,morocco,False,2024,Sports,MAPPED,,Sports
72,JAYLANN ✨ @jaylann_official,1.9M,0.65%,Morocco,Art,556.7K,instagram,morocco,False,2024,Lifestyle,MAPPED,,Art
73,AMINE RADI @radi_amine,1.9M,2.25%,Morocco,Entertainment and Music Celebrity Lifestyle Celebrities,556K,instagram,morocco,False,2024,Music,MAPPED,,Entertainment and Music Celebrity Lifestyle Celebrities
74,AHLAM ZAIMI احلام الزعيمي @ahlamzaimiofficiel,1.8M,0.32%,Morocco,Fashion and Accessories Travel family Beauty and Self Care,549.5K,instagram,morocco,False,2024,Beauty&Fashion,MAPPED,,Fashion and Accessories Travel family Beauty and Self Care
75,Ikram El Abdia | إكرام العبدية @ikramelabdia,1.8M,0.65%,Morocco,Entertainment and Music Music,548.6K,instagram,morocco,False,2024,Music,MAPPED,,Entertainment and Music Music
76,Med Bassou @bassou_mohammed,1.8M,0.37%,Morocco,Entertainment and Music Celebrity Actors Modeling,547.8K,instagram,morocco,False,2024,Beauty&Fashion,MAPPED,,Entertainment and Music Celebrity Actors Modeling
77,mariees marocaines @mariees_marocaines1,1.8M,0.84%,Morocco,Romance and Wedding,542.8K,instagram,morocco,False,2024,Beauty&Fashion,MAPPED,,Romance and Wedding
78,@maghrebia_hora,1.8M,0.74%,Morocco,Fashion and Accessories Marketing and Advertising,530.7K,instagram,morocco,False,2024,Beauty&Fashion,MAPPED,,Fashion and Accessories Marketing and Advertising
79,Rabab Azmani @rababazmani,1.7M,0.54%,Morocco,Entertainment and Music Fashion and Accessories Moms Modeling,520.3K,instagram,morocco,False,2024,Beauty&Fashion,MAPPED,,Entertainment and Music Fashion and Accessories Moms Modeling
80,Samia Akariou @samia_akariou,1.7M,0.32%,Morocco,Acting and Drama Lifestyle Modeling,519.7K,instagram,morocco,False,2024,Beauty&Fashion,MAPPED,,Acting and Drama Lifestyle Modeling
81,manal lemzamzam - منال لمزمزم @manwela.cherkaoui,1.7M,1.03%,Morocco,Fashion and Accessories Beauty and Self Care DIY and Life Hacks Lifestyle,519.6K,instagram,morocco,False,2024,Beauty&Fashion,MAPPED,,Fashion and Accessories Beauty and Self Care DIY and Life Hacks Lifestyle
82,🇲🇦✨Stars Moroccan | ستارز موروكان✨🇲🇦 @stars_moroccan,1.7M,0.25%,Morocco,,514.6K,instagram,morocco,False,2024,NA,NA,,
83,fatima zahra laaroussi @fatimazahralaaroussi,1.7M,0.22%,Morocco,Entertainment and Music,506.9K,instagram,morocco,False,2024,Music,MAPPED,,Entertainment and Music
84,Raja Meziane @raja_meziane,1.7M,1.26%,Morocco,Education Music Actors Singer,505.1K,instagram,morocco,False,2024,Knowledge&Info,MAPPED,,Education Music Actors Singer
85,Sofia Saidi @sofiasaidiofficiel,1.6M,1.58%,Morocco,,493.5K,instagram,morocco,False,2024,NA,NA,,
86,ILY إيلي 🇲🇦 @iam.ily,1.6M,1.89%,Morocco,Romance and Wedding,490K,instagram,morocco,False,2024,Beauty&Fashion,MAPPED,,Romance and Wedding
87,𝐡𝐢𝐛𝐚 𝐳𝐚𝐢𝐦 | هبة زعيم @hiba.zaim1,1.6M,4.08%,Morocco,Fashion and Accessories,485.7K,instagram,morocco,False,2024,Beauty&Fashion,MAPPED,,Fashion and Accessories
88,Nordin Amrabat @n_amrabat_official,1.6M,4.9%,Morocco,Soccer,485.3K,instagram,morocco,False,2024,Sports,MAPPED,,Soccer
89,Maryem Bakouche مريم باكوش @maryembakouche1,1.6M,0.99%,Morocco,Acting and Drama Celebrity Modeling,482.7K,instagram,morocco,False,2024,Beauty&Fashion,MAPPED,,Acting and Drama Celebrity Modeling
90,Hind ziadi - هند زيادي @hindziadi,1.6M,6.72%,Morocco,Entertainment and Music Music,469.9K,instagram,morocco,False,2024,Music,MAPPED,,Entertainment and Music Music
91,🇫🇷 🇲🇦🇪🇬 MARINE EL HIMER @marinelhimer,1.5M,1.91%,Morocco,Fashion and Accessories Lifestyle Modeling,457.3K,instagram,morocco,False,2024,Beauty&Fashion,MAPPED,,Fashion and Accessories Lifestyle Modeling
92,Ahmed Chawki @chawki_official,1.5M,0.38%,Morocco,Art,456.3K,instagram,morocco,False,2024,Lifestyle,MAPPED,,Art
93,Hazeb Taoufik 🇲🇦 @donbiggofficial,1.5M,1.5%,Morocco,Entertainment and Music Music Producers Singer,453.4K,instagram,morocco,False,2024,Music,MAPPED,,Entertainment and Music Music Producers Singer
94,Hassan El Fad @elfadhassan,1.5M,0.82%,Morocco,,443.2K,instagram,morocco,False,2024,NA,NA,,
95,Soukayna naciri🍃سكينـة الناصري @soukayna_naciri_official,1.5M,0.3%,Morocco,Beauty,438.5K,instagram,morocco,False,2024,Beauty&Fashion,MAPPED,,Beauty
96,سكينة soukaina @souky_s_life,1.4M,4.58%,Morocco,Beauty and Self Care Fashion and Accessories Business,430.3K,instagram,morocco,False,2024,Beauty&Fashion,MAPPED,,Beauty and Self Care Fashion and Accessories Business
97,♪ . ♬ ▪ Mido Belahbib ▪♬ .♪ @mido.belahbib,1.4M,1.55%,Morocco,Entertainment and Music,416.7K,instagram,morocco,False,2024,Music,MAPPED,,Entertainment and Music
98,سمية العماري | soumaya aomari @soma_officiel,1.4M,0.54%,Morocco,Fashion Beauty Soccer,416.1K,instagram,morocco,False,2024,Sports,MAPPED,,Fashion Beauty Soccer
99,𝕄𝕦𝕟𝕚𝕣 𝕄𝕠𝕙𝕒𝕞𝕖𝕕𝕚 @muny1,1.4M,5.68%,Morocco,Sports Soccer,411.1K,instagram,morocco,False,2024,Sports,MAPPED,,Sports Soccer
100,Le roi Mohamed 6 ️️️ @le_roi_mohamed6,1.4M,0.9%,Morocco,Singer Music,410.1K,instagram,morocco,False,2024,Music,MAPPED,,Singer Music
1,Memphis Depay @memphisdepay,17M,1.06%,Netherlands,Sports Soccer,5.1M,instagram,netherlands,False,2024,Sports,MAPPED,,Sports Soccer
2,Martin Garrix @martingarrix,15.6M,1.29%,Netherlands,Entertainment and Music DJ Music Producers,4.7M,instagram,netherlands,False,2024,Music,MAPPED,,Entertainment and Music DJ Music Producers
3,Frenkie de Jong @frenkiedejong,12.8M,0.1%,Netherlands,Sports,3.9M,instagram,netherlands,False,2024,Sports,MAPPED,,Sports
4,Max Verstappen @maxverstappen1,11.5M,3.69%,Netherlands,Sports Auto and Vehicles Racing,3.5M,instagram,netherlands,False,2024,Sports,MAPPED,,Sports Auto and Vehicles Racing
5,Hakim Ziyech @hziyech,10.6M,8.53%,Netherlands,Sports Soccer Modeling,3.2M,instagram,netherlands,False,2024,Sports,MAPPED,,Sports Soccer Modeling
6,Doutzen Kroes @doutzen,8.7M,0.39%,Netherlands,Fashion and Accessories Modeling,2.6M,instagram,netherlands,False,2024,Beauty&Fashion,MAPPED,,Fashion and Accessories Modeling
7,AFC Ajax @afcajax,8.4M,0.3%,Netherlands,Sports Soccer,2.5M,instagram,netherlands,False,2024,Sports,MAPPED,,Sports Soccer
8,Romee Strijd @romeestrijd,8.3M,0.83%,Netherlands,family Beauty and Self Care Modeling Fashion Model,2.5M,instagram,netherlands,False,2024,Beauty&Fashion,MAPPED,,family Beauty and Self Care Modeling Fashion Model
9,Negin Mirsalehi @negin_mirsalehi,7.2M,0.14%,Netherlands,Beauty and Self Care Fashion and Accessories Business and Finance Styling,2.2M,instagram,netherlands,False,2024,Beauty&Fashion,MAPPED,,Beauty and Self Care Fashion and Accessories Business and Finance Styling
10,Georginio (Gini) Wijnaldum @gwijnaldum,6.1M,1.04%,Netherlands,Sports Music,1.8M,instagram,netherlands,False,2024,Sports,MAPPED,,Sports Music
11,•Melisa Aslı Pamuk• @melisapamuk,5.4M,3.09%,Netherlands,Beauty and Self Care Fashion and Accessories Celebrity Actors,1.6M,instagram,netherlands,False,2024,Beauty&Fashion,MAPPED,,Beauty and Self Care Fashion and Accessories Celebrity Actors
12,Xavi Simons @xavisimons,5.3M,5.59%,Netherlands,Sports Soccer,1.6M,instagram,netherlands,False,2024,Sports,MAPPED,,Sports Soccer
13,Robin van Persie @robinvanpersie,5.1M,1.1%,Netherlands,Sports,1.5M,instagram,netherlands,False,2024,Sports,MAPPED,,Sports
14,Armin van Buuren @arminvanbuuren,4.3M,0.53%,Netherlands,Entertainment and Music Modeling,1.3M,instagram,netherlands,False,2024,Beauty&Fashion,MAPPED,,Entertainment and Music Modeling
15,Jutta Leerdam @juttaleerdam,4.2M,3.31%,Netherlands,Sports Modeling,1.3M,instagram,netherlands,False,2024,Sports,MAPPED,,Sports Modeling
16,Diya Mukherjee @diya_mukherjee_official_,4.1M,1.06%,Netherlands,Beauty and Self Care Fashion and Accessories,1.2M,instagram,netherlands,False,2024,Beauty&Fashion,MAPPED,,Beauty and Self Care Fashion and Accessories
17,YOLANDA @yolanda.hadid,3.8M,1.67%,Netherlands,Beauty and Self Care Fashion and Accessories family Moms,1.1M,instagram,netherlands,False,2024,Beauty&Fashion,MAPPED,,Beauty and Self Care Fashion and Accessories family Moms
18,Wim Hof @iceman_hof,3.5M,0.8%,Netherlands,Fitness and Health News Coaching Health,1M,instagram,netherlands,False,2024,Sports,MAPPED,,Fitness and Health News Coaching Health
19,Lacrim @officielacrim,3M,1.19%,Netherlands,Entertainment and Music Music,915K,instagram,netherlands,False,2024,Music,MAPPED,,Entertainment and Music Music
20,Badr Hari @badrhariofficial,3M,0.35%,Netherlands,Sports Gym Coaching,898.1K,instagram,netherlands,False,2024,Sports,MAPPED,,Sports Gym Coaching
21,Donny van de Beek @donnyvdbeek,2.9M,4.51%,Netherlands,Sports,864.5K,instagram,netherlands,False,2024,Sports,MAPPED,,Sports
22,Sophie van Oostenbrugge @gainsbybrains,2.4M,0.42%,Netherlands,Fitness and Health Training Coaching,723.6K,instagram,netherlands,False,2024,Sports,MAPPED,,Fitness and Health Training Coaching
23,Don Diablo @dondiablo,2.3M,1.16%,Netherlands,Entertainment and Music Music DJ Producers,675.6K,instagram,netherlands,False,2024,Music,MAPPED,,Entertainment and Music Music DJ Producers
24,Daley Blind @blinddaley,2.2M,2.16%,Netherlands,Sports Soccer,675K,instagram,netherlands,False,2024,Sports,MAPPED,,Sports Soccer
25,Wesley Sneijder @wesleysneijder,2.1M,3.9%,Netherlands,Sports Soccer,641.9K,instagram,netherlands,False,2024,Sports,MAPPED,,Sports Soccer
26,Ryan Babel @ryanbabel,2.1M,0.34%,Netherlands,Sports Business and Finance Celebrities Humor,630.5K,instagram,netherlands,False,2024,Sports,MAPPED,,Sports Business and Finance Celebrities Humor
27,Emma Heesters @emmaheesters,2M,0.58%,Netherlands,Art Entertainment Music Singer,614.7K,instagram,netherlands,False,2024,Music,MAPPED,,Art Entertainment Music Singer
28,Rico Verhoeven @ricoverhoeven,2M,1.09%,Netherlands,Sports Acting and Drama Celebrity Coaching,606.2K,instagram,netherlands,False,2024,Sports,MAPPED,,Sports Acting and Drama Celebrity Coaching
29,Enzo Knol @enzoknol,2M,0.53%,Netherlands,Art Video Blogger,601.3K,instagram,netherlands,False,2024,Lifestyle,MAPPED,,Art Video Blogger
30,Diipa Büller-Khosla @diipakhosla,2M,1.93%,Netherlands,Fashion and Accessories Education Upskilling Business and Finance,586.6K,instagram,netherlands,False,2024,Beauty&Fashion,MAPPED,,Fashion and Accessories Education Upskilling Business and Finance
31,OnsOranje @onsoranje,1.9M,0.93%,Netherlands,,559.7K,instagram,netherlands,False,2024,NA,NA,,
32,Zeynep Kiliçer Gümüş @zeynolu_tatlar,1.8M,2.09%,Netherlands,Food Food and Drink,545K,instagram,netherlands,False,2024,Lifestyle,MAPPED,,Food Food and Drink
33,Chantal Janzen @chantaljanzen.official,1.7M,1.78%,Netherlands,Celebrity Music Lifestyle,524.3K,instagram,netherlands,False,2024,Music,MAPPED,,Celebrity Music Lifestyle
34,Monster Energy Yamaha MotoGP @yamahamotogp,1.7M,1%,Netherlands,Auto and Vehicles Sports,520.7K,instagram,netherlands,False,2024,Sports,MAPPED,,Auto and Vehicles Sports
35,Imaan Hammam @imaanhammam,1.7M,2.86%,Netherlands,Modeling Fashion Photography Fashion Model,515K,instagram,netherlands,False,2024,Beauty&Fashion,MAPPED,,Modeling Fashion Photography Fashion Model
